src,dst
59583,298731
59583,298832
59583,621935
59693,11220
59693,95204
59693,116362
59693,139438
59693,139441
59693,149758
59693,199859
59693,276418
59693,397202
59693,573758
59720,14804
59720,47844
59720,47863
59720,56303
59720,56439
59720,56449
59720,56735
59720,107063
59720,140979
59720,164992
59720,194619
59720,194675
59720,217502
59720,274068
59720,280422
59720,290942
59720,291051
59720,297792
59720,383678
59720,406127
59720,489972
59720,491446
59720,539241
59720,581429
59720,581466
59720,582988
59720,620524
59720,646630
59720,940880
59720,1104745
59735,46610
59735,193696
59735,217961
59771,237684
59872,112584
59872,178305
59872,268138
59872,389779
59872,456022
59872,510244
59872,518204
59872,569688
59872,627298
59872,630188
59872,673459
59872,674155
59872,674156
59872,674157
59872,674158
59872,674161
59970,195259
59970,210705
59970,490891
59970,550608
59970,674355
59974,133789
60324,5238
60324,116566
60324,398826
60357,536546
60486,15506
60486,70965
60486,165758
60486,189484
60486,272574
60486,305082
60486,311790
60486,349274
60486,407639
60486,545083
60486,550761
60490,68055
60490,102793
60490,145168
60490,150570
60490,208076
60490,243655
60490,245086
60490,258677
60490,311870
60490,314444
60490,387381
60490,411270
60490,419446
60490,419712
60490,420444
60490,456022
60490,509608
60490,518204
60490,544654
60490,553410
60490,597974
60490,620030
60490,651449
60504,252554
60533,395593
60533,498349
60537,1334265
60616,192156
60616,233440
60616,276736
60616,338827
60616,367752
60616,510107
60616,538377
60616,546681
60616,550339
60616,555905
60616,562386
60616,581585
60616,581638
60616,648258
60616,842584
60616,853369
60616,911585
60648,211896
60648,306684
60711,88722
60711,121693
60711,130632
60711,137446
60711,167631
60711,197981
60711,204590
60711,227635
60711,267555
60711,268382
60711,416927
60711,422629
60711,436748
60711,440389
60711,479273
60711,569688
60711,569787
60711,673033
60711,678455
60715,469872
60722,181565
60752,53751
60752,55885
60752,134193
60752,139224
60752,194099
60752,214349
60752,223028
60752,241343
60752,269648
60752,281131
60752,337464
60752,426588
60752,441876
60752,446734
60752,448750
60752,448842
60752,455949
60752,461996
60752,467380
60752,467381
60752,498494
60752,583345
60752,1095482
60945,12735
60945,66906
60945,105980
60945,517114
61001,124278
61001,536662
61001,681729
61022,89451
61022,110034
61022,175109
61022,199550
61022,224924
61022,225621
61022,226749
61022,316628
61022,357603
61022,364441
61022,432375
61022,462310
61022,569851
61022,585957
61022,679212
61025,43760
61025,70965
61025,90130
61025,97287
61025,140629
61025,141268
61025,148629
61025,212020
61025,233087
61025,260102
61025,267944
61025,285862
61025,291380
61025,341435
61025,389231
61025,394224
61025,395324
61025,398927
61025,428362
61025,431430
61025,505326
61025,508697
61025,549608
61025,552979
61025,558060
61025,558775
61025,582936
61025,648611
61025,674219
61025,755762
61025,755767
61025,780011
61025,788314
61025,910173
61025,1284739
61134,81929
61134,337265
61134,682248
61134,682274
61150,65877
61150,183690
61150,237157
61150,238379
61150,238806
61150,241306
61150,245256
61150,245311
61150,245318
61150,268381
61150,272070
61150,282103
61150,316542
61150,323337
61150,383796
61150,422908
61150,457961
61150,465979
61150,466136
61150,483959
61150,500464
61150,529365
61150,539975
61150,542095
61150,558803
61150,576863
61150,586217
61150,617853
61150,626499
61150,630394
61150,634511
61150,638232
61150,638285
61150,658299
61150,680872
61150,681583
61150,683743
61150,683771
61150,683791
61150,683797
61150,683802
61150,683869
61150,683873
61150,684253
61189,31200
61189,56437
61189,100805
61189,289321
61189,295944
61189,411944
61342,22847
61342,80515
61342,98996
61342,127713
61342,137425
61342,139359
61342,198071
61342,201788
61342,233477
61342,239123
61342,252735
61342,252777
61342,356830
61342,369347
61342,382967
61342,387280
61342,389774
61342,413544
61342,441269
61342,442071
61342,450836
61342,459774
61342,479057
61342,502208
61342,507807
61342,511762
61342,523440
61342,527514
61342,547473
61342,547825
61342,552979
61342,555228
61342,571933
61342,592606
61342,594562
61342,594838
61342,684335
61342,684775
61342,684847
61342,685045
61342,685050
61342,685090
61342,685091
61342,685239
61349,5935
61349,8216
61349,33622
61349,74663
61349,97896
61349,114179
61349,138064
61349,165906
61349,180508
61349,220676
61349,238847
61349,314137
61349,356731
61349,428568
61349,430127
61349,452855
61349,472404
61349,501332
61349,615912
61349,687827
61389,27091
61389,112603
61389,166550
61389,315108
61389,391198
61389,479036
61389,502041
61389,502198
61389,550608
61389,558798
61389,581249
61389,582219
61389,590168
61389,685380
61389,685382
61389,685386
61389,685412
61389,685576
61394,101541
61394,205413
61394,338193
61394,481228
61394,509170
61408,154709
61411,61598
61411,155842
61411,175100
61411,254342
61411,273522
61411,285232
61411,354382
61411,411443
61411,556491
61411,1051393
61411,1206941
61441,37119
61441,205820
61441,461135
61441,592246
61441,966474
61485,194600
61485,611180
61485,681729
61491,657
61491,160692
61491,285303
61491,536662
61504,84757
61504,273253
61504,273260
61504,273261
61504,273314
61504,554894
61504,684670
61504,685002
61550,14289
61550,35424
61550,123391
61550,239038
61550,257261
61550,279553
61550,428271
61550,430626
61580,50045
61580,111654
61580,225243
61580,238325
61580,241748
61580,436580
61580,510097
61580,542095
61580,608699
61580,629591
61580,663045
61598,61411
61598,169371
61598,174450
61598,174966
61598,175100
61598,205414
61598,254342
61598,270340
61598,273606
61598,276758
61598,285303
61598,353780
61598,359605
61598,458741
61598,531825
61598,685633
61598,685710
61598,685720
61663,96471
61663,99002
61663,110216
61663,153055
61663,198302
61663,198548
61663,294531
61663,305081
61663,310219
61663,350513
61663,364791
61663,372075
61663,372081
61663,395280
61663,404296
61663,421928
61663,441116
61663,481979
61663,488146
61663,491550
61663,492718
61663,547038
61663,547784
61663,549340
61663,549680
61663,589192
61663,589620
61663,636905
61663,648254
61663,685382
61663,686217
61663,687284
61663,687475
61663,687610
61688,13467
61688,14804
61688,48530
61688,56437
61688,68360
61688,112235
61688,148046
61688,154202
61688,204074
61688,274092
61688,513031
61688,558104
61688,687492
61689,304279
61689,395280
61689,421890
61689,580559
62065,178188
62065,204674
62065,205721
62065,239486
62065,244879
62065,253141
62065,259806
62065,264667
62065,296779
62065,317034
62065,381047
62065,541933
62065,624651
62065,690236
62065,690266
62065,690284
62186,243653
62186,316631
62186,690840
62186,838556
62186,851868
62186,1455618
62297,10586
62297,30135
62297,34707
62297,47789
62297,48825
62297,56215
62297,56312
62297,69182
62297,106085
62297,113623
62297,114314
62297,118514
62297,118611
62297,121871
62297,127713
62297,145025
62297,151250
62297,153147
62297,154161
62297,165090
62297,165175
62297,175729
62297,190272
62297,205869
62297,213568
62297,217301
62297,217444
62297,217642
62297,263333
62297,266611
62297,274088
62297,286977
62297,291053
62297,302066
62297,311176
62297,314497
62297,318619
62297,327751
62297,327754
62297,339149
62297,356465
62297,419401
62297,423068
62297,423088
62297,455954
62297,464421
62297,488647
62297,527390
62297,542513
62297,542556
62297,549253
62297,561141
62297,562818
62297,562883
62297,581391
62297,581395
62297,581429
62297,620751
62297,645364
62297,648154
62297,648173
62297,651481
62297,687833
62297,690325
62314,16509
62314,56074
62314,56443
62314,80001
62314,156062
62314,235336
62314,241216
62314,252696
62314,280422
62314,312461
62314,321219
62314,336918
62314,337520
62314,350176
62314,350477
62314,351220
62314,356862
62314,371051
62314,382967
62314,392213
62314,419401
62314,426420
62314,454371
62314,497250
62314,497699
62314,497705
62314,502073
62314,542560
62314,550394
62314,582567
62314,592243
62314,636992
62314,642673
62314,643311
62314,643363
62314,647850
62314,648813
62337,27211
62337,32238
62337,52083
62337,68931
62337,74953
62337,80856
62337,102793
62337,123999
62337,145168
62337,146872
62337,178049
62337,179052
62337,180669
62337,180894
62337,204678
62337,215314
62337,240450
62337,240589
62337,240759
62337,240995
62337,242062
62337,244937
62337,245005
62337,245010
62337,245083
62337,245280
62337,257241
62337,258144
62337,277336
62337,296893
62337,316544
62337,334470
62337,384846
62337,385047
62337,387381
62337,387405
62337,405696
62337,405804
62337,411270
62337,423465
62337,454722
62337,455909
62337,456266
62337,465987
62337,466041
62337,503237
62337,534700
62337,542313
62337,557546
62337,578176
62337,580019
62337,626996
62337,630189
62337,635383
62337,694212
62337,694340
62357,62359
62357,232563
62357,240440
62357,260227
62357,647774
62357,690499
62357,690501
62359,9703
62359,11212
62359,12343
62359,19074
62359,20050
62359,32807
62359,46867
62359,48304
62359,48661
62359,53367
62359,54121
62359,56945
62359,57982
62359,58538
62359,62357
62359,63142
62359,68718
62359,73888
62359,77042
62359,89377
62359,89451
62359,89452
62359,105424
62359,108526
62359,108533
62359,120698
62359,121858
62359,127164
62359,131171
62359,134733
62359,134851
62359,137446
62359,142163
62359,147734
62359,147813
62359,147828
62359,147847
62359,148048
62359,155136
62359,158269
62359,159506
62359,162911
62359,191656
62359,196042
62359,204074
62359,205721
62359,207398
62359,213779
62359,220541
62359,221024
62359,223945
62359,223949
62359,223967
62359,223968
62359,223970
62359,223971
62359,223973
62359,223974
62359,223998
62359,223999
62359,224002
62359,224004
62359,224006
62359,224011
62359,224013
62359,224014
62359,224396
62359,226749
62359,231794
62359,231823
62359,232563
62359,235057
62359,235474
62359,235676
62359,236746
62359,239701
62359,240440
62359,242616
62359,243137
62359,244753
62359,244757
62359,244877
62359,244879
62359,250031
62359,251369
62359,251976
62359,253141
62359,258087
62359,258192
62359,259793
62359,259806
62359,260227
62359,260461
62359,263113
62359,267771
62359,267782
62359,281413
62359,283775
62359,288652
62359,296779
62359,296781
62359,316628
62359,316631
62359,316936
62359,317034
62359,323788
62359,323814
62359,323816
62359,346720
62359,357110
62359,358228
62359,398615
62359,407689
62359,419446
62359,443923
62359,443924
62359,443925
62359,445461
62359,455640
62359,462301
62359,462431
62359,463622
62359,468608
62359,473523
62359,476131
62359,498746
62359,504910
62359,508306
62359,524355
62359,526704
62359,527115
62359,528358
62359,530370
62359,530589
62359,531154
62359,538892
62359,540688
62359,551505
62359,554589
62359,554713
62359,558018
62359,569741
62359,572975
62359,572976
62359,573003
62359,573006
62359,585761
62359,586058
62359,588438
62359,589161
62359,590189
62359,590528
62359,590529
62359,590579
62359,590583
62359,590633
62359,590691
62359,590692
62359,590860
62359,590911
62359,606493
62359,610031
62359,613236
62359,614744
62359,620500
62359,621587
62359,623823
62359,624260
62359,628424
62359,631977
62359,632535
62359,632862
62359,645882
62359,647744
62359,651914
62359,652784
62359,653280
62359,654395
62359,654466
62359,654467
62359,654469
62359,654470
62359,656021
62359,656023
62359,656112
62359,656199
62359,663974
62359,673219
62359,674155
62359,686899
62359,686902
62359,687808
62359,690284
62359,690464
62359,690499
62359,690807
62359,690835
62359,690836
62359,690837
62359,690840
62359,690852
62359,690853
62359,690885
62359,690886
62359,690887
62359,690925
62359,690950
62359,690951
62359,691009
62359,691010
62359,691038
62359,691039
62359,691041
62359,691042
62359,691411
62359,691422
62359,691423
62359,691449
62359,691451
62438,38525
62438,56968
62438,58299
62438,103451
62438,145025
62438,269007
62438,274097
62438,283168
62438,305082
62438,339149
62438,341483
62438,368944
62438,372273
62438,423614
62438,430729
62438,448833
62438,562815
62438,562882
62438,563181
62438,578759
62438,643034
62438,643375
62438,660770
62438,679162
62438,692309
62586,65137
62586,238001
62623,8514
62623,31438
62623,39686
62623,52982
62623,68688
62623,102101
62623,110455
62623,110597
62623,110693
62623,110760
62623,116308
62623,117906
62623,131111
62623,137423
62623,164992
62623,205403
62623,208906
62623,211896
62623,217508
62623,218371
62623,223234
62623,235375
62623,238135
62623,242173
62623,272587
62623,288555
62623,319677
62623,340237
62623,356103
62623,363165
62623,433768
62623,526130
62623,647630
62623,677201
62623,794872
62671,71117
62671,142594
62671,192727
62671,437025
62671,478374
62671,549362
62847,31204
62847,31355
62847,31361
62847,31399
62847,31438
62847,42190
62847,133789
62847,237676
62847,265298
62847,271062
62847,340797
62847,356103
62847,405643
62847,426685
62847,427828
62847,427887
62847,427890
62847,432310
62885,86866
62885,106715
62885,143547
62885,164822
62885,401231
62885,561672
62885,562834
62885,683494
62987,81625
62987,123381
62987,184502
62987,201644
62987,269074
62987,291113
62987,695172
63142,54123
63142,57752
63142,62359
63142,137446
63142,144369
63142,181774
63142,191639
63142,233078
63142,243431
63142,243495
63142,243653
63142,356926
63142,416925
63142,509440
63142,545750
63142,575426
63142,629103
63142,636451
63142,654579
63142,656023
63142,656365
63142,674155
63142,680187
63142,690951
63142,697193
63142,697195
63142,697196
63142,697205
63142,697207
63142,697230
63142,697233
63142,719789
63159,116472
63180,102366
63180,870828
63297,4758
63297,28716
63297,28865
63297,106084
63297,116253
63297,158453
63297,195237
63297,200082
63297,219544
63297,275813
63297,276289
63297,276410
63297,276412
63297,276449
63297,276452
63298,45174
63298,215875
63298,327851
63298,699287
63300,106037
63300,153962
63300,191170
63300,247923
63300,276452
63300,277208
63300,407410
63300,407702
63300,499905
63300,879472
63529,112317
63529,153962
63529,217386
63529,220443
63529,237976
63529,301259
63529,301582
63529,320972
63529,437734
63529,447719
63529,456414
63529,530942
63529,531080
63529,633631
63529,976349
63529,1008189
63529,1015321
63529,1043345
63529,1237482
63536,306703
63536,698967
63794,138769
63794,220133
63794,395262
63794,465980
63794,479034
63794,564982
63794,701043
63957,79792
63957,98653
63957,153087
63957,153630
63957,156367
63957,196257
63957,212728
63957,212816
63957,216029
63957,232116
63957,245074
63957,302051
63957,328234
63957,334466
63957,334482
63957,472404
63957,472739
63957,595331
63957,614866
63957,786586
63957,850187
63957,1069221
63962,5980
63962,51474
63962,78575
63962,135829
64032,89685
64032,200107
64139,10213
64139,28921
64139,96252
64139,115329
64139,196257
64139,212598
64139,216421
64139,301390
64139,302231
64139,332667
64139,334511
64139,410932
64139,417102
64139,418374
64139,560502
64197,26134
64197,112235
64197,115073
64197,115325
64197,115329
64197,156102
64197,305371
64224,25514
64224,84307
64224,136839
64224,220830
64224,252134
64224,409998
64224,442135
64224,621745
64224,659357
64224,702315
64224,702970
64224,702973
64224,703312
64372,102457
64372,194099
64372,596070
64439,39407
64439,68019
64439,104404
64439,108589
64439,184732
64439,192654
64439,301932
64439,544918
64439,704378
64550,65877
64550,141314
64550,147195
64550,179038
64550,204574
64550,204594
64550,204745
64550,227638
64550,237163
64550,237254
64550,323512
64550,432375
64550,435030
64550,526881
64550,580016
64550,630597
64550,674155
64550,703978
64550,704014
64550,704312
64554,47722
64554,255058
64554,273225
64582,68718
64582,72693
64582,148044
64582,150635
64582,150852
64582,150932
64582,227638
64582,242062
64582,292110
64582,387405
64582,542101
64582,548278
64582,580009
64582,580014
64582,580045
64582,704880
64683,573758
64750,218075
64750,648966
64957,194903
64957,205106
64957,279393
64957,765806
65091,13459
65091,43720
65091,56217
65091,57299
65091,130396
65091,140629
65091,158336
65091,174527
65091,181076
65091,240541
65091,253542
65091,317251
65091,336402
65091,364516
65091,409270
65091,411946
65091,412126
65091,434258
65091,707472
65137,88716
65137,238379
65137,238594
65137,246520
65137,246932
65137,258671
65137,337858
65137,389538
65137,629279
65137,660714
65137,730255
65137,775696
65155,181676
65155,250031
65155,517264
65179,186792
65179,318619
65179,356928
65179,502182
65179,547138
65179,742734
65179,1087715
65319,79430
65319,92686
65319,117164
65319,128742
65319,144977
65319,146872
65319,150624
65319,150854
65319,150856
65319,178054
65319,179038
65319,192063
65319,227973
65319,238021
65319,268071
65319,268381
65319,297730
65319,323214
65319,363004
65319,365333
65319,395228
65319,405804
65319,405846
65319,420441
65319,433371
65319,435030
65319,455909
65319,518204
65319,542101
65319,577933
65319,586217
65319,595200
65319,626424
65319,630394
65319,652707
65319,674161
65319,708571
65319,708590
65319,708684
65319,708709
65438,43835
65438,204577
65438,204678
65438,204682
65438,255058
65438,296893
65438,301821
65438,389779
65438,392668
65438,436484
65438,451210
65438,480574
65438,524669
65438,548407
65438,579479
65438,601593
65438,630017
65438,630187
65438,658652
65438,674157
65438,913105
65877,12435
65877,54648
65877,61150
65877,64550
65877,176427
65877,215314
65877,237259
65877,245275
65877,245310
65877,270006
65877,347668
65877,488828
65877,579479
65877,638234
65877,660714
65877,683802
65877,684253
65877,713947
65877,737111
65877,737233
65877,761604
65877,1107988
65902,43720
65902,97050
65902,99087
65902,130396
65902,157249
65902,167904
65902,174527
65902,193523
65902,195887
65902,202663
65902,212020
65902,219837
65902,253542
65902,273537
65902,291536
65902,305058
65902,310217
65902,329323
65902,333100
65902,395842
65902,404340
65902,428393
65902,428395
65902,428631
65902,455225
65902,459274
65902,502076
65902,502155
65902,547089
65902,547460
65902,549412
65902,606672
65902,712338
65902,712366
65902,712402
66087,204858
66087,311790
66087,578978
66087,603282
66087,624848
66106,31740
66106,79459
66106,80196
66106,123049
66106,209362
66328,11095
66328,30134
66328,179870
66328,290915
66454,41982
66454,110682
66454,118040
66454,123474
66454,203669
66454,251274
66454,274067
66454,284456
66454,314612
66454,323927
66454,338193
66454,415207
66454,435000
66454,435277
66454,519358
66454,530942
66454,575050
66521,68191
66521,309261
66772,237259
66854,39189
66854,80010
66854,106522
66854,241343
66854,334426
66854,406230
66895,457963
66906,12735
66906,60945
66906,134178
66906,174789
66906,246159
66906,356608
66944,48782
66944,205820
66966,98513
66966,106386
66966,121371
66966,139169
66966,193605
66966,193696
66966,217456
66966,217964
66966,237690
66966,295303
66966,422369
66966,596671
66966,771280
67058,38040
67058,38220
67058,49693
67058,92107
67058,94583
67058,98198
67058,98416
67058,98514
67058,98896
67058,98911
67058,98920
67058,98993
67058,98997
67058,99080
67058,116525
67058,118391
67058,139169
67058,161393
67058,166650
67058,166993
67058,197975
67058,198056
67058,198568
67058,198575
67058,214226
67058,253912
67058,281316
67058,305079
67058,305081
67058,391469
67058,395574
67058,395786
67058,400040
67058,481466
67058,491366
67058,491383
67058,502079
67058,502080
67058,502198
67058,524087
67058,545824
67058,547130
67058,547233
67058,547491
67058,551251
67058,559625
67058,579778
67058,581834
67058,586404
67058,588529
67058,589248
67058,589620
67058,596641
67058,597136
67058,687262
67058,720523
67058,720803
67132,92675
67132,95502
67132,118332
67132,165183
67132,198049
67132,198167
67132,217504
67132,274088
67132,311750
67132,364280
67132,402181
67132,448750
67132,478585
67132,499080
67132,527390
67132,592210
67132,720923
67439,146442
67521,123225
67521,147597
67521,172793
67521,185037
67521,209812
67521,212675
67521,213765
67521,237261
67521,320723
67521,335040
67521,472352
67521,507604
67521,540486
67521,557133
67521,615912
67521,703548
67521,721691
67521,722813
67521,722814
67521,722850
67521,722851
67586,90487
67834,1891
67834,4954
67834,9725
67834,12708
67834,68652
67834,123381
67857,111463
68019,64439
68019,475095
68055,6237
68055,18556
68055,60490
68055,70914
68055,348391
68055,398435
68055,419717
68055,530857
68055,601593
68055,630493
68055,670254
68055,670509
68055,704014
68138,14968
68138,217977
68191,66521
68191,104864
68327,30513
68327,185382
68327,420763
68360,24424
68360,43378
68360,61688
68360,82239
68360,87698
68360,132493
68360,195259
68360,204074
68360,235375
68360,426358
68369,155253
68369,155258
68369,440389
68510,250949
68552,66521
68552,68191
68552,174986
68552,225451
68552,309261
68552,326718
68552,326728
68552,336395
68552,400350
68552,453229
68552,474269
68552,538916
68552,550681
68552,582655
68552,622178
68552,653340
68552,663750
68587,116757
68587,117734
68587,186181
68587,209582
68587,277208
68587,728898
68652,4954
68652,9725
68652,12708
68652,36013
68652,67834
68688,21538
68688,62623
68688,80943
68688,97052
68688,99091
68688,102101
68688,110455
68688,110589
68688,110595
68688,110597
68688,110760
68688,115543
68688,118377
68688,118379
68688,118385
68688,118532
68688,118541
68688,118946
68688,118949
68688,123227
68688,133762
68688,176922
68688,186354
68688,194619
68688,199577
68688,217448
68688,217456
68688,217501
68688,217517
68688,217683
68688,217685
68688,217744
68688,217749
68688,217964
68688,218071
68688,218072
68688,229111
68688,237690
68688,338195
68688,402179
68688,407639
68688,729398
68718,7462
68718,18556
68718,39566
68718,41767
68718,47488
68718,53103
68718,127005
68718,128649
68718,130188
68718,150637
68718,150779
68718,223938
68718,224013
68718,224909
68718,227529
68718,244343
68718,248093
68718,252656
68718,258992
68718,266645
68718,268146
68718,282674
68718,287873
68718,301499
68718,309101
68718,320994
68718,389779
68718,405875
68718,413978
68718,423165
68718,433670
68718,436579
68718,436656
68718,447022
68718,457994
68718,479181
68718,500467
68718,506962
68718,541890
68718,548372
68718,580017
68718,580048
68718,597974
68718,597975
68718,629208
68718,674155
68718,684253
68718,703674
68718,704934
68718,729017
68718,729033
68718,729045
68718,729058
68718,729060
68718,729063
68718,729072
68727,43635
68727,43720
68727,98517
68727,99074
68727,261838
68727,344061
68727,451746
68727,538448
68727,546048
68727,547130
68727,547980
68727,596641
68727,637005
68727,853287
68930,150635
68930,150933
68930,159556
68930,180332
68930,237168
68930,238381
68930,242428
68930,245005
68930,245275
68930,245312
68930,245318
68930,248012
68930,298731
68930,301821
68930,305478
68930,323263
68930,323328
68930,323330
68930,356926
68930,436580
68930,503237
68930,519831
68930,580040
68930,638289
68930,683873
68930,856319
68930,1028356
68930,1151166
68931,9605
68931,12243
68931,53885
68931,70914
68931,97561
68931,129564
68931,129589
68931,150566
68931,150624
68931,150635
68931,150781
68931,155563
68931,168635
68931,176427
68931,179059
68931,191502
68931,191541
68931,199318
68931,204577
68931,204674
68931,204678
68931,204680
68931,225621
68931,232523
68931,237177
68931,237254
68931,237255
68931,239554
68931,296893
68931,298731
68931,307669
68931,314389
68931,322321
68931,323233
68931,348391
68931,387359
68931,387381
68931,398005
68931,406768
68931,413978
68931,417809
68931,436206
68931,436741
68931,509608
68931,509951
68931,521175
68931,524669
68931,526881
68931,529365
68931,586135
68931,597990
68931,626998
68931,627420
68931,629300
68931,651272
68931,670254
68931,674155
68931,737111
68931,737233
68931,823764
68931,825067
68931,923328
68931,945713
68931,945948
68931,946014
68971,26976
68971,44625
68971,102469
68971,103498
68971,118941
68971,267828
68971,275840
68971,281313
68971,327146
68971,350568
68971,391201
68971,404952
68971,419353
68971,419891
68971,455242
68971,499081
68971,539144
68971,546681
68971,560434
68971,589619
68971,615604
68971,731004
68971,731785
68971,731806
68971,731808
68971,731809
68971,810526
68972,68979
68972,129650
68972,237168
68972,237259
68972,246875
68972,258677
68972,282103
68972,395262
68972,457961
68972,457994
68972,632698
68972,680872
68972,704014
68972,725941
68972,730249
68972,730255
68972,730283
68972,730302
68972,730303
68976,12243
68976,68979
68976,129564
68976,150568
68976,176427
68976,178188
68976,180332
68976,215314
68976,222392
68976,237160
68976,237161
68976,237166
68976,237168
68976,237254
68976,240443
68976,245010
68976,258671
68976,455909
68976,526881
68976,529365
68976,586135
68976,622656
68976,622662
68976,628382
68976,630493
68976,680872
68976,775696
68976,972968
68976,1057848
68976,1154088
68979,11216
68979,25639
68979,32238
68979,54080
68979,68972
68979,68976
68979,88722
68979,129650
68979,150905
68979,222392
68979,237160
68979,237168
68979,258677
68979,268071
68979,268382
68979,295066
68979,309101
68979,334470
68979,405846
68979,405875
68979,413850
68979,413978
68979,454626
68979,457994
68979,458081
68979,466137
68979,510262
68979,541933
68979,577936
68979,606607
68979,630774
68979,642310
68979,656798
68979,658305
68979,725941
68979,730255
68979,730283
68979,731019
68979,731054
68979,731265
69047,6903
69047,81894
69047,104918
69047,106236
69047,153129
69047,164174
69047,196257
69047,199477
69047,245074
69047,317944
69047,328234
69047,334464
69047,334482
69047,384166
69047,390677
69047,472736
69047,472739
69047,588419
69047,595331
69047,861389
69047,1116823
69084,74980
69101,106522
69101,207324
69101,732537
69135,46046
69135,122065
69135,345575
69135,351650
69135,405885
69152,116472
69163,38804
69163,39459
69163,120598
69163,148118
69163,174516
69163,201788
69163,226526
69163,260271
69163,274696
69163,291183
69163,442071
69163,517351
69163,622490
69163,748694
69182,45483
69182,56295
69182,56582
69182,58299
69182,62297
69182,62314
69182,187798
69182,198049
69182,217308
69182,260148
69182,274064
69182,299351
69182,337524
69182,355777
69182,423068
69182,441497
69182,444837
69182,445518
69182,480876
69182,481466
69182,481469
69182,497285
69182,499255
69182,518446
69182,562771
69182,581395
69182,622644
69182,643311
69182,646723
69182,1027329
69260,82588
69260,103327
69260,292255
69260,353000
69260,702315
69352,80196
69352,166137
69352,169144
69352,205403
69352,288563
69389,288563
69389,340084
69389,447719
69431,94749
69431,206801
69431,238549
69431,244647
69431,268360
69431,732964
69461,38220
69461,98793
69461,155035
69461,188010
69461,198071
69461,287235
69461,550462
69461,652048
69461,689957
69461,751571
69461,751693
69461,766204
69461,847431
69461,852235
69461,859083
69461,916182
69488,150050
69488,589762
69488,733539
69836,2914
69836,12720
69836,43378
69836,45645
69836,49713
69836,51509
69836,64032
69836,69101
69836,79179
69836,92715
69836,99201
69836,109698
69836,116782
69836,126545
69836,127715
69836,140291
69836,143129
69836,158956
69836,163751
69836,194345
69836,207324
69836,221778
69836,233345
69836,237682
69836,261499
69836,265607
69836,269863
69836,288148
69836,307805
69836,324008
69836,351376
69836,397399
69836,398595
69836,410727
69836,414974
69836,439182
69836,462265
69836,533135
69836,535291
69836,561412
69836,592176
69836,661557
69836,670473
69836,680168
69836,704733
69836,715373
69836,727926
69836,732537
69836,735569
69836,735570
69836,735590
69836,737214
69836,970328
69836,1131989
69836,1180845
69876,44283
69876,103054
69876,108533
69876,147718
69876,245730
69876,269416
69876,292987
69876,327174
69876,346452
69876,355772
69876,379644
69876,539244
69876,570001
69876,585761
69876,586002
69876,586370
69876,661556
69876,736131
69876,736640
69895,78887
69895,124962
69895,130707
69895,204598
69895,204755
69895,208002
69895,244749
69895,395173
69895,395302
69895,395633
69895,395676
69917,2914
69917,34707
69917,59085
69917,62314
69917,62623
69917,80752
69917,81241
69917,81959
69917,99085
69917,99087
69917,102101
69917,107542
69917,110455
69917,110597
69917,116230
69917,116864
69917,117906
69917,119247
69917,126232
69917,132140
69917,139224
69917,139654
69917,164889
69917,167642
69917,183182
69917,183310
69917,185776
69917,187798
69917,189281
69917,189484
69917,194619
69917,198941
69917,205820
69917,206399
69917,217456
69917,217508
69917,217644
69917,228921
69917,235375
69917,235603
69917,249313
69917,252554
69917,265841
69917,270876
69917,271062
69917,283826
69917,287236
69917,290947
69917,295303
69917,300023
69917,305058
69917,305799
69917,308818
69917,312803
69917,314973
69917,318619
69917,327444
69917,327450
69917,327795
69917,336984
69917,340429
69917,340797
69917,341294
69917,350440
69917,356103
69917,364784
69917,408637
69917,427828
69917,447015
69917,451642
69917,451746
69917,461996
69917,480804
69917,489769
69917,494709
69917,503078
69917,542593
69917,546048
69917,550434
69917,559925
69917,583345
69917,644371
69917,644642
69917,648518
69917,681869
69917,755862
70017,97287
70017,191341
70017,268000
70017,268036
70017,268092
70017,268095
70017,349678
70017,662335
70098,46309
70098,249127
70098,450607
70134,49223
70134,237949
70134,258544
70134,315382
70134,398948
70134,428366
70134,490804
70134,502042
70134,538344
70134,547038
70134,581466
70134,589182
70134,589620
70134,757886
70134,776856
70134,824422
70134,836245
70134,859036
70134,911589
70134,978438
70134,1345452
70150,2914
70150,32405
70150,48325
70150,56013
70150,73888
70150,74989
70150,105424
70150,108533
70150,110034
70150,162911
70150,181008
70150,185207
70150,223946
70150,232763
70150,244809
70150,245085
70150,251344
70150,267782
70150,280225
70150,280368
70150,313534
70150,316545
70150,316628
70150,316661
70150,317029
70150,326302
70150,346452
70150,380877
70150,387618
70150,411534
70150,508306
70150,555556
70150,585957
70150,589010
70150,612450
70150,620500
70150,622825
70150,624418
70150,656019
70150,656155
70150,656199
70150,679212
70150,737385
70150,737498
70161,164948
70161,379699
70173,283498
70174,4469
70174,11864
70174,14152
70174,31110
70174,31380
70174,81821
70174,82020
70174,101405
70174,110769
70174,118087
70174,123049
70174,123116
70174,123223
70174,174696
70174,198761
70174,212031
70174,235229
70174,235256
70174,235336
70174,243973
70174,244542
70174,257338
70174,263297
70174,263371
70174,263372
70174,263607
70174,264314
70174,295569
70174,301962
70174,369205
70174,420732
70174,420919
70174,426290
70174,428060
70174,428729
70174,428770
70174,434239
70174,542879
70174,575431
70393,10586
70393,11874
70393,102234
70393,106512
70393,110595
